model,prompt,vignette_id,vignette_class,condition,response_n,admit_decision
qwen,baseline,11,borderline,grey_rect,response_n=0.json,1
qwen,baseline,11,borderline,grey_rect,response_n=1.json,0
qwen,baseline,11,borderline,grey_rect,response_n=10.json,0
qwen,baseline,11,borderline,grey_rect,response_n=11.json,0
qwen,baseline,11,borderline,grey_rect,response_n=12.json,0
qwen,baseline,11,borderline,grey_rect,response_n=13.json,0
qwen,baseline,11,borderline,grey_rect,response_n=14.json,0
qwen,baseline,11,borderline,grey_rect,response_n=15.json,0
qwen,baseline,11,borderline,grey_rect,response_n=16.json,0
qwen,baseline,11,borderline,grey_rect,response_n=17.json,0
qwen,baseline,11,borderline,grey_rect,response_n=18.json,0
qwen,baseline,11,borderline,grey_rect,response_n=19.json,0
qwen,baseline,11,borderline,grey_rect,response_n=2.json,0
qwen,baseline,11,borderline,grey_rect,response_n=3.json,0
qwen,baseline,11,borderline,grey_rect,response_n=4.json,1
qwen,baseline,11,borderline,grey_rect,response_n=5.json,0
qwen,baseline,11,borderline,grey_rect,response_n=6.json,1
qwen,baseline,11,borderline,grey_rect,response_n=7.json,0
qwen,baseline,11,borderline,grey_rect,response_n=8.json,1
qwen,baseline,11,borderline,grey_rect,response_n=9.json,0
qwen,baseline,5,clear,grey_rect,response_n=0.json,1
qwen,baseline,5,clear,grey_rect,response_n=1.json,1
qwen,baseline,5,clear,grey_rect,response_n=10.json,1
qwen,baseline,5,clear,grey_rect,response_n=11.json,1
qwen,baseline,5,clear,grey_rect,response_n=12.json,1
qwen,baseline,5,clear,grey_rect,response_n=13.json,1
qwen,baseline,5,clear,grey_rect,response_n=14.json,1
qwen,baseline,5,clear,grey_rect,response_n=15.json,1
qwen,baseline,5,clear,grey_rect,response_n=16.json,1
qwen,baseline,5,clear,grey_rect,response_n=17.json,1
qwen,baseline,5,clear,grey_rect,response_n=18.json,1
qwen,baseline,5,clear,grey_rect,response_n=19.json,1
qwen,baseline,5,clear,grey_rect,response_n=2.json,1
qwen,baseline,5,clear,grey_rect,response_n=3.json,1
qwen,baseline,5,clear,grey_rect,response_n=4.json,1
qwen,baseline,5,clear,grey_rect,response_n=5.json,1
qwen,baseline,5,clear,grey_rect,response_n=6.json,1
qwen,baseline,5,clear,grey_rect,response_n=7.json,1
qwen,baseline,5,clear,grey_rect,response_n=8.json,1
qwen,baseline,5,clear,grey_rect,response_n=9.json,1
qwen,baseline,1,clear,grey_rect,response_n=0.json,0
qwen,baseline,1,clear,grey_rect,response_n=1.json,0
qwen,baseline,1,clear,grey_rect,response_n=10.json,0
qwen,baseline,1,clear,grey_rect,response_n=11.json,0
qwen,baseline,1,clear,grey_rect,response_n=12.json,0
qwen,baseline,1,clear,grey_rect,response_n=13.json,0
qwen,baseline,1,clear,grey_rect,response_n=14.json,0
qwen,baseline,1,clear,grey_rect,response_n=15.json,0
qwen,baseline,1,clear,grey_rect,response_n=16.json,0
qwen,baseline,1,clear,grey_rect,response_n=17.json,0
qwen,baseline,1,clear,grey_rect,response_n=18.json,0
qwen,baseline,1,clear,grey_rect,response_n=19.json,0
qwen,baseline,1,clear,grey_rect,response_n=2.json,0
qwen,baseline,1,clear,grey_rect,response_n=3.json,0
qwen,baseline,1,clear,grey_rect,response_n=4.json,0
qwen,baseline,1,clear,grey_rect,response_n=5.json,0
qwen,baseline,1,clear,grey_rect,response_n=6.json,0
qwen,baseline,1,clear,grey_rect,response_n=7.json,0
qwen,baseline,1,clear,grey_rect,response_n=8.json,0
qwen,baseline,1,clear,grey_rect,response_n=9.json,0
qwen,baseline,3,borderline,grey_rect,response_n=0.json,0
qwen,baseline,3,borderline,grey_rect,response_n=1.json,1
qwen,baseline,3,borderline,grey_rect,response_n=10.json,0
qwen,baseline,3,borderline,grey_rect,response_n=11.json,1
qwen,baseline,3,borderline,grey_rect,response_n=12.json,1
qwen,baseline,3,borderline,grey_rect,response_n=13.json,1
qwen,baseline,3,borderline,grey_rect,response_n=14.json,1
qwen,baseline,3,borderline,grey_rect,response_n=15.json,1
qwen,baseline,3,borderline,grey_rect,response_n=16.json,1
qwen,baseline,3,borderline,grey_rect,response_n=17.json,0
qwen,baseline,3,borderline,grey_rect,response_n=18.json,0
qwen,baseline,3,borderline,grey_rect,response_n=19.json,1
qwen,baseline,3,borderline,grey_rect,response_n=2.json,1
qwen,baseline,3,borderline,grey_rect,response_n=3.json,0
qwen,baseline,3,borderline,grey_rect,response_n=4.json,1
qwen,baseline,3,borderline,grey_rect,response_n=5.json,0
qwen,baseline,3,borderline,grey_rect,response_n=6.json,1
qwen,baseline,3,borderline,grey_rect,response_n=7.json,1
qwen,baseline,3,borderline,grey_rect,response_n=8.json,1
qwen,baseline,3,borderline,grey_rect,response_n=9.json,0
qwen,baseline,10,clear,grey_rect,response_n=0.json,1
qwen,baseline,10,clear,grey_rect,response_n=1.json,1
qwen,baseline,10,clear,grey_rect,response_n=10.json,1
qwen,baseline,10,clear,grey_rect,response_n=11.json,1
qwen,baseline,10,clear,grey_rect,response_n=12.json,1
qwen,baseline,10,clear,grey_rect,response_n=13.json,1
qwen,baseline,10,clear,grey_rect,response_n=14.json,1
qwen,baseline,10,clear,grey_rect,response_n=15.json,1
qwen,baseline,10,clear,grey_rect,response_n=16.json,1
qwen,baseline,10,clear,grey_rect,response_n=17.json,1
qwen,baseline,10,clear,grey_rect,response_n=18.json,1
qwen,baseline,10,clear,grey_rect,response_n=19.json,1
qwen,baseline,10,clear,grey_rect,response_n=2.json,1
qwen,baseline,10,clear,grey_rect,response_n=3.json,1
qwen,baseline,10,clear,grey_rect,response_n=4.json,1
qwen,baseline,10,clear,grey_rect,response_n=5.json,1
qwen,baseline,10,clear,grey_rect,response_n=6.json,1
qwen,baseline,10,clear,grey_rect,response_n=7.json,1
qwen,baseline,10,clear,grey_rect,response_n=8.json,1
qwen,baseline,10,clear,grey_rect,response_n=9.json,1
qwen,ignore,1,clear,grey_rect,response_n=0.json,0
qwen,ignore,1,clear,grey_rect,response_n=1.json,0
qwen,ignore,1,clear,grey_rect,response_n=10.json,0
qwen,ignore,1,clear,grey_rect,response_n=11.json,0
qwen,ignore,1,clear,grey_rect,response_n=12.json,0
qwen,ignore,1,clear,grey_rect,response_n=13.json,0
qwen,ignore,1,clear,grey_rect,response_n=14.json,0
qwen,ignore,1,clear,grey_rect,response_n=15.json,0
qwen,ignore,1,clear,grey_rect,response_n=16.json,0
qwen,ignore,1,clear,grey_rect,response_n=17.json,0
qwen,ignore,1,clear,grey_rect,response_n=18.json,0
qwen,ignore,1,clear,grey_rect,response_n=19.json,0
qwen,ignore,1,clear,grey_rect,response_n=2.json,0
qwen,ignore,1,clear,grey_rect,response_n=3.json,0
qwen,ignore,1,clear,grey_rect,response_n=4.json,0
qwen,ignore,1,clear,grey_rect,response_n=5.json,0
qwen,ignore,1,clear,grey_rect,response_n=6.json,0
qwen,ignore,1,clear,grey_rect,response_n=7.json,0
qwen,ignore,1,clear,grey_rect,response_n=8.json,0
qwen,ignore,1,clear,grey_rect,response_n=9.json,0
qwen,ignore,5,clear,grey_rect,response_n=0.json,1
qwen,ignore,5,clear,grey_rect,response_n=1.json,1
qwen,ignore,5,clear,grey_rect,response_n=10.json,1
qwen,ignore,5,clear,grey_rect,response_n=11.json,1
qwen,ignore,5,clear,grey_rect,response_n=12.json,1
qwen,ignore,5,clear,grey_rect,response_n=13.json,1
qwen,ignore,5,clear,grey_rect,response_n=14.json,1
qwen,ignore,5,clear,grey_rect,response_n=15.json,1
qwen,ignore,5,clear,grey_rect,response_n=16.json,1
qwen,ignore,5,clear,grey_rect,response_n=17.json,1
qwen,ignore,5,clear,grey_rect,response_n=18.json,1
qwen,ignore,5,clear,grey_rect,response_n=19.json,1
qwen,ignore,5,clear,grey_rect,response_n=2.json,1
qwen,ignore,5,clear,grey_rect,response_n=3.json,1
qwen,ignore,5,clear,grey_rect,response_n=4.json,1
qwen,ignore,5,clear,grey_rect,response_n=5.json,1
qwen,ignore,5,clear,grey_rect,response_n=6.json,1
qwen,ignore,5,clear,grey_rect,response_n=7.json,1
qwen,ignore,5,clear,grey_rect,response_n=8.json,1
qwen,ignore,5,clear,grey_rect,response_n=9.json,1
qwen,ignore,3,borderline,grey_rect,response_n=0.json,0
qwen,ignore,3,borderline,grey_rect,response_n=1.json,0
qwen,ignore,3,borderline,grey_rect,response_n=10.json,1
qwen,ignore,3,borderline,grey_rect,response_n=11.json,1
qwen,ignore,3,borderline,grey_rect,response_n=12.json,0
qwen,ignore,3,borderline,grey_rect,response_n=13.json,0
qwen,ignore,3,borderline,grey_rect,response_n=14.json,0
qwen,ignore,3,borderline,grey_rect,response_n=15.json,0
qwen,ignore,3,borderline,grey_rect,response_n=16.json,0
qwen,ignore,3,borderline,grey_rect,response_n=17.json,1
qwen,ignore,3,borderline,grey_rect,response_n=18.json,0
qwen,ignore,3,borderline,grey_rect,response_n=19.json,0
qwen,ignore,3,borderline,grey_rect,response_n=2.json,0
qwen,ignore,3,borderline,grey_rect,response_n=3.json,0
qwen,ignore,3,borderline,grey_rect,response_n=4.json,1
qwen,ignore,3,borderline,grey_rect,response_n=5.json,1
qwen,ignore,3,borderline,grey_rect,response_n=6.json,0
qwen,ignore,3,borderline,grey_rect,response_n=7.json,1
qwen,ignore,3,borderline,grey_rect,response_n=8.json,0
qwen,ignore,3,borderline,grey_rect,response_n=9.json,0
qwen,ignore,10,clear,grey_rect,response_n=0.json,1
qwen,ignore,10,clear,grey_rect,response_n=1.json,1
qwen,ignore,10,clear,grey_rect,response_n=10.json,1
qwen,ignore,10,clear,grey_rect,response_n=11.json,1
qwen,ignore,10,clear,grey_rect,response_n=12.json,1
qwen,ignore,10,clear,grey_rect,response_n=13.json,1
qwen,ignore,10,clear,grey_rect,response_n=14.json,1
qwen,ignore,10,clear,grey_rect,response_n=15.json,1
qwen,ignore,10,clear,grey_rect,response_n=16.json,1
qwen,ignore,10,clear,grey_rect,response_n=17.json,1
qwen,ignore,10,clear,grey_rect,response_n=18.json,1
qwen,ignore,10,clear,grey_rect,response_n=19.json,1
qwen,ignore,10,clear,grey_rect,response_n=2.json,1
qwen,ignore,10,clear,grey_rect,response_n=3.json,1
qwen,ignore,10,clear,grey_rect,response_n=4.json,1
qwen,ignore,10,clear,grey_rect,response_n=5.json,1
qwen,ignore,10,clear,grey_rect,response_n=6.json,1
qwen,ignore,10,clear,grey_rect,response_n=7.json,1
qwen,ignore,10,clear,grey_rect,response_n=8.json,1
qwen,ignore,10,clear,grey_rect,response_n=9.json,1
qwen,ignore,7,clear,grey_rect,response_n=0.json,0
qwen,ignore,7,clear,grey_rect,response_n=1.json,0
qwen,ignore,7,clear,grey_rect,response_n=10.json,1
qwen,ignore,7,clear,grey_rect,response_n=11.json,0
qwen,ignore,7,clear,grey_rect,response_n=12.json,0
qwen,ignore,7,clear,grey_rect,response_n=13.json,0
qwen,ignore,7,clear,grey_rect,response_n=14.json,0
qwen,ignore,7,clear,grey_rect,response_n=15.json,0
qwen,ignore,7,clear,grey_rect,response_n=16.json,0
qwen,ignore,7,clear,grey_rect,response_n=17.json,0
qwen,ignore,7,clear,grey_rect,response_n=18.json,0
qwen,ignore,7,clear,grey_rect,response_n=19.json,0
qwen,ignore,7,clear,grey_rect,response_n=2.json,0
qwen,ignore,7,clear,grey_rect,response_n=3.json,0
qwen,ignore,7,clear,grey_rect,response_n=4.json,0
qwen,ignore,7,clear,grey_rect,response_n=5.json,0
qwen,ignore,7,clear,grey_rect,response_n=6.json,0
qwen,ignore,7,clear,grey_rect,response_n=7.json,0
qwen,ignore,7,clear,grey_rect,response_n=8.json,0
qwen,ignore,7,clear,grey_rect,response_n=9.json,0
qwen,ignore,8,borderline,grey_rect,response_n=1.json,0
qwen,ignore,8,borderline,grey_rect,response_n=10.json,0
qwen,ignore,8,borderline,grey_rect,response_n=11.json,0
qwen,ignore,8,borderline,grey_rect,response_n=12.json,0
qwen,ignore,8,borderline,grey_rect,response_n=13.json,0
qwen,ignore,8,borderline,grey_rect,response_n=14.json,0
qwen,ignore,8,borderline,grey_rect,response_n=15.json,0
qwen,ignore,8,borderline,grey_rect,response_n=16.json,0
qwen,ignore,8,borderline,grey_rect,response_n=17.json,0
qwen,ignore,8,borderline,grey_rect,response_n=18.json,0
qwen,ignore,8,borderline,grey_rect,response_n=19.json,0
qwen,ignore,8,borderline,grey_rect,response_n=2.json,0
qwen,ignore,8,borderline,grey_rect,response_n=3.json,0
qwen,ignore,8,borderline,grey_rect,response_n=4.json,1
qwen,ignore,8,borderline,grey_rect,response_n=5.json,0
qwen,ignore,8,borderline,grey_rect,response_n=6.json,0
qwen,ignore,8,borderline,grey_rect,response_n=7.json,0
qwen,ignore,8,borderline,grey_rect,response_n=8.json,0
qwen,ignore,8,borderline,grey_rect,response_n=9.json,0
qwen,ignore,12,borderline,grey_rect,response_n=0.json,0
qwen,ignore,12,borderline,grey_rect,response_n=1.json,1
qwen,ignore,12,borderline,grey_rect,response_n=10.json,1
qwen,ignore,12,borderline,grey_rect,response_n=11.json,0
qwen,ignore,12,borderline,grey_rect,response_n=12.json,1
qwen,ignore,12,borderline,grey_rect,response_n=13.json,0
qwen,ignore,12,borderline,grey_rect,response_n=14.json,1
qwen,ignore,12,borderline,grey_rect,response_n=15.json,1
qwen,ignore,12,borderline,grey_rect,response_n=16.json,1
qwen,ignore,12,borderline,grey_rect,response_n=17.json,1
qwen,ignore,12,borderline,grey_rect,response_n=18.json,1
qwen,ignore,12,borderline,grey_rect,response_n=19.json,1
qwen,ignore,12,borderline,grey_rect,response_n=2.json,1
qwen,ignore,12,borderline,grey_rect,response_n=3.json,0
qwen,ignore,12,borderline,grey_rect,response_n=4.json,1
qwen,ignore,12,borderline,grey_rect,response_n=5.json,1
qwen,ignore,12,borderline,grey_rect,response_n=6.json,0
qwen,ignore,12,borderline,grey_rect,response_n=7.json,1
qwen,ignore,12,borderline,grey_rect,response_n=8.json,1
qwen,ignore,12,borderline,grey_rect,response_n=9.json,0
qwen,ignore,11,borderline,grey_rect,response_n=0.json,0
qwen,ignore,11,borderline,grey_rect,response_n=1.json,0
qwen,ignore,11,borderline,grey_rect,response_n=10.json,0
qwen,ignore,11,borderline,grey_rect,response_n=11.json,0
qwen,ignore,11,borderline,grey_rect,response_n=12.json,0
qwen,ignore,11,borderline,grey_rect,response_n=13.json,1
qwen,ignore,11,borderline,grey_rect,response_n=14.json,0
qwen,ignore,11,borderline,grey_rect,response_n=15.json,1
qwen,ignore,11,borderline,grey_rect,response_n=16.json,1
qwen,ignore,11,borderline,grey_rect,response_n=17.json,1
qwen,ignore,11,borderline,grey_rect,response_n=18.json,0
qwen,ignore,11,borderline,grey_rect,response_n=19.json,0
qwen,ignore,11,borderline,grey_rect,response_n=2.json,1
qwen,ignore,11,borderline,grey_rect,response_n=3.json,1
qwen,ignore,11,borderline,grey_rect,response_n=4.json,1
qwen,ignore,11,borderline,grey_rect,response_n=5.json,0
qwen,ignore,11,borderline,grey_rect,response_n=6.json,1
qwen,ignore,11,borderline,grey_rect,response_n=7.json,1
qwen,ignore,11,borderline,grey_rect,response_n=8.json,1
qwen,ignore,11,borderline,grey_rect,response_n=9.json,0
qwen,ignore,9,borderline,grey_rect,response_n=0.json,0
qwen,ignore,9,borderline,grey_rect,response_n=1.json,1
qwen,ignore,9,borderline,grey_rect,response_n=10.json,0
qwen,ignore,9,borderline,grey_rect,response_n=11.json,0
qwen,ignore,9,borderline,grey_rect,response_n=12.json,1
qwen,ignore,9,borderline,grey_rect,response_n=13.json,1
qwen,ignore,9,borderline,grey_rect,response_n=14.json,0
qwen,ignore,9,borderline,grey_rect,response_n=15.json,0
qwen,ignore,9,borderline,grey_rect,response_n=16.json,0
qwen,ignore,9,borderline,grey_rect,response_n=17.json,0
qwen,ignore,9,borderline,grey_rect,response_n=18.json,0
qwen,ignore,9,borderline,grey_rect,response_n=19.json,1
qwen,ignore,9,borderline,grey_rect,response_n=2.json,0
qwen,ignore,9,borderline,grey_rect,response_n=3.json,1
qwen,ignore,9,borderline,grey_rect,response_n=4.json,1
qwen,ignore,9,borderline,grey_rect,response_n=5.json,0
qwen,ignore,9,borderline,grey_rect,response_n=6.json,0
qwen,ignore,9,borderline,grey_rect,response_n=7.json,0
qwen,ignore,9,borderline,grey_rect,response_n=8.json,0
qwen,ignore,9,borderline,grey_rect,response_n=9.json,0
qwen,ignore,6,clear,grey_rect,response_n=0.json,1
qwen,ignore,6,clear,grey_rect,response_n=1.json,1
qwen,ignore,6,clear,grey_rect,response_n=10.json,0
qwen,ignore,6,clear,grey_rect,response_n=11.json,1
qwen,ignore,6,clear,grey_rect,response_n=12.json,1
qwen,ignore,6,clear,grey_rect,response_n=13.json,1
qwen,ignore,6,clear,grey_rect,response_n=14.json,1
qwen,ignore,6,clear,grey_rect,response_n=15.json,0
qwen,ignore,6,clear,grey_rect,response_n=16.json,1
qwen,ignore,6,clear,grey_rect,response_n=17.json,1
qwen,ignore,6,clear,grey_rect,response_n=18.json,1
qwen,ignore,6,clear,grey_rect,response_n=19.json,1
qwen,ignore,6,clear,grey_rect,response_n=2.json,0
qwen,ignore,6,clear,grey_rect,response_n=3.json,0
qwen,ignore,6,clear,grey_rect,response_n=4.json,1
qwen,ignore,6,clear,grey_rect,response_n=5.json,1
qwen,ignore,6,clear,grey_rect,response_n=6.json,1
qwen,ignore,6,clear,grey_rect,response_n=7.json,1
qwen,ignore,6,clear,grey_rect,response_n=8.json,1
qwen,ignore,6,clear,grey_rect,response_n=9.json,1
qwen,ignore,2,clear,grey_rect,response_n=0.json,0
qwen,ignore,2,clear,grey_rect,response_n=1.json,1
qwen,ignore,2,clear,grey_rect,response_n=10.json,0
qwen,ignore,2,clear,grey_rect,response_n=11.json,0
qwen,ignore,2,clear,grey_rect,response_n=12.json,0
qwen,ignore,2,clear,grey_rect,response_n=13.json,0
qwen,ignore,2,clear,grey_rect,response_n=14.json,0
qwen,ignore,2,clear,grey_rect,response_n=15.json,0
qwen,ignore,2,clear,grey_rect,response_n=16.json,0
qwen,ignore,2,clear,grey_rect,response_n=17.json,0
qwen,ignore,2,clear,grey_rect,response_n=18.json,0
qwen,ignore,2,clear,grey_rect,response_n=19.json,0
qwen,ignore,2,clear,grey_rect,response_n=2.json,1
qwen,ignore,2,clear,grey_rect,response_n=3.json,0
qwen,ignore,2,clear,grey_rect,response_n=4.json,0
qwen,ignore,2,clear,grey_rect,response_n=5.json,0
qwen,ignore,2,clear,grey_rect,response_n=6.json,0
qwen,ignore,2,clear,grey_rect,response_n=7.json,0
qwen,ignore,2,clear,grey_rect,response_n=8.json,0
qwen,ignore,2,clear,grey_rect,response_n=9.json,0
qwen,ignore,4,clear,grey_rect,response_n=0.json,1
qwen,ignore,4,clear,grey_rect,response_n=1.json,1
qwen,ignore,4,clear,grey_rect,response_n=10.json,1
qwen,ignore,4,clear,grey_rect,response_n=11.json,1
qwen,ignore,4,clear,grey_rect,response_n=12.json,1
qwen,ignore,4,clear,grey_rect,response_n=13.json,1
qwen,ignore,4,clear,grey_rect,response_n=14.json,1
qwen,ignore,4,clear,grey_rect,response_n=15.json,1
qwen,ignore,4,clear,grey_rect,response_n=16.json,1
qwen,ignore,4,clear,grey_rect,response_n=17.json,1
qwen,ignore,4,clear,grey_rect,response_n=18.json,1
qwen,ignore,4,clear,grey_rect,response_n=19.json,1
qwen,ignore,4,clear,grey_rect,response_n=2.json,1
qwen,ignore,4,clear,grey_rect,response_n=3.json,1
qwen,ignore,4,clear,grey_rect,response_n=4.json,1
qwen,ignore,4,clear,grey_rect,response_n=5.json,1
qwen,ignore,4,clear,grey_rect,response_n=6.json,1
qwen,ignore,4,clear,grey_rect,response_n=7.json,1
qwen,ignore,4,clear,grey_rect,response_n=8.json,1
qwen,ignore,4,clear,grey_rect,response_n=9.json,1
qwen,acknowledge,9,borderline,grey_rect,response_n=0.json,0
qwen,acknowledge,9,borderline,grey_rect,response_n=1.json,0
qwen,acknowledge,9,borderline,grey_rect,response_n=10.json,1
qwen,acknowledge,9,borderline,grey_rect,response_n=11.json,0
qwen,acknowledge,9,borderline,grey_rect,response_n=12.json,1
qwen,acknowledge,9,borderline,grey_rect,response_n=13.json,1
qwen,acknowledge,9,borderline,grey_rect,response_n=14.json,1
qwen,acknowledge,9,borderline,grey_rect,response_n=15.json,0
qwen,acknowledge,9,borderline,grey_rect,response_n=16.json,0
qwen,acknowledge,9,borderline,grey_rect,response_n=17.json,0
qwen,acknowledge,9,borderline,grey_rect,response_n=18.json,0
qwen,acknowledge,9,borderline,grey_rect,response_n=19.json,1
